TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,Cluster
1135,261,10973.304612882319,663,1,19,413,54,61,0,34,0,70,1,30694755.231226172,52,1
1136,292,118816.58099198992,1264,1,29,9,452,6,2,27,3,144,1,1947076.7435084493,178,0
1137,367,29753.853089769727,42,1,31,614,482,97,1,43,0,75,1,53452778.27305565,36,3
1138,482,4538.124740197641,1212,0,16,368,287,69,2,62,2,114,1,28669937.155669257,211,1
1139,403,15593.226655148568,1153,0,0,618,234,86,2,34,0,189,1,57256548.36612566,327,3
1140,354,31643.821197969555,1405,1,33,7,293,80,0,68,0,15,1,20788729.93945932,120,4
1141,416,27532.73672329557,485,1,7,613,520,99,2,72,2,50,1,22797030.28268275,253,1
1142,222,8215.081925060767,864,1,29,417,150,16,0,56,2,38,1,22841116.342924953,326,1
1143,256,91446.36976693789,647,1,15,111,328,71,2,33,1,15,1,16994110.515005983,208,4
1144,462,4101.978253689988,1561,0,7,525,140,6,2,49,1,160,1,32879516.137477104,321,2
1145,136,71924.77610232682,1452,0,13,51,52,52,2,26,3,33,1,724260.4885757886,251,0
1146,12,86602.31689132743,532,1,33,334,367,87,0,43,1,236,1,9479705.52385433,329,0
1147,270,51704.54038062481,154,1,4,286,474,12,1,23,3,102,1,2718912.376913323,315,0
1148,123,4176.688531471387,1128,1,9,648,169,1,0,27,1,114,1,18382414.285430055,143,4
1149,197,38642.356949059955,959,1,3,449,138,42,0,49,0,265,1,49999757.960945174,145,3
1150,210,18694.71278142521,567,1,17,585,188,12,0,65,2,179,1,9320887.139727617,16,0
1151,33,41965.95471198401,2084,0,28,233,53,22,2,59,2,128,1,29576241.08891579,258,1
1152,68,19066.244973635432,591,1,5,138,510,29,2,52,2,52,1,3939247.094594006,198,0
1153,270,110891.23395707076,1804,1,28,212,526,69,0,28,3,171,1,5272724.401357145,176,0
1154,58,129685.91681083573,2102,1,7,56,55,98,0,23,3,25,1,6217220.743872436,58,0
1155,459,38496.974786890736,498,0,4,82,494,7,1,53,0,62,1,48777988.60454069,188,3
1156,390,18787.595829477767,1114,0,23,282,376,22,1,67,2,80,1,6644820.631604223,129,0
1157,81,123317.37042914527,1245,1,42,646,76,75,0,78,2,169,1,13517980.887236444,116,4
1158,89,20437.27953075903,1079,1,30,478,542,60,0,50,0,63,1,24793814.742096204,184,1
1159,23,6054.541459490445,1290,0,40,40,244,95,2,40,0,51,1,2643884.649060495,315,0
1160,360,22672.53027411075,791,1,6,472,224,63,2,70,0,83,1,27291714.630331352,275,1
1161,30,10789.557713473996,1529,0,37,86,152,15,1,28,3,96,1,412284.7271784396,108,0
1162,134,16118.217796315186,1257,1,28,500,535,83,1,32,0,52,1,5281681.19987601,109,0
1163,0,9893.034380097155,1550,1,10,623,473,33,1,25,3,37,1,6402521.783360123,331,0
1164,184,67678.4054489676,501,1,14,294,586,10,1,52,0,45,1,20312468.65717699,324,4
1165,446,6476.553569120541,1150,1,14,14,398,24,0,33,0,295,1,55640602.326852,259,3
1166,34,143693.0842965005,424,1,36,380,256,6,2,67,2,115,1,21817637.32256149,139,1
1167,123,44712.06221962479,1571,1,25,637,260,58,0,41,1,48,1,13335704.221274607,10,4
1168,397,5751.661954971253,2182,1,1,81,271,69,0,29,0,96,1,41370173.393165484,199,2
1169,259,20742.178231975027,1317,1,40,1,492,85,0,49,1,98,1,7833205.557165664,135,0
1170,121,33085.52763948097,771,1,27,165,42,87,0,59,1,147,1,36844120.86369107,296,2
1171,293,2367.4882911433488,1189,1,18,135,1,18,0,55,2,30,1,9593895.011464966,282,0
1172,230,54906.98634174119,525,1,20,147,126,26,1,38,0,37,1,25295356.68513308,346,1
1173,254,41099.719329059095,66,1,27,22,127,48,2,20,3,134,1,4748926.171091573,301,0
1174,324,50234.565185358275,885,1,35,110,391,67,0,39,1,152,1,3024606.7471415983,55,0
1175,476,138794.51311007657,1664,1,10,101,294,29,0,61,2,96,1,8714345.15171634,74,0
1176,19,72863.70256633636,79,0,17,131,436,84,2,25,3,289,1,856324.7992045922,161,0
1177,447,22436.28426058577,701,1,39,496,218,73,1,38,0,90,1,50008327.01926841,273,3
1178,361,43801.40450937039,1711,0,8,656,571,31,1,30,1,137,1,33727310.075204305,330,2
1179,165,99337.39045801153,119,1,8,188,208,47,2,66,2,156,1,24875201.40915723,201,1
1180,108,45529.836881826646,279,1,6,304,257,67,2,64,2,68,1,22368073.304266285,268,1
1181,76,124228.02813939968,742,1,9,667,472,85,0,68,2,51,1,10923339.82019364,109,4
1182,209,123169.96907027926,1866,1,13,381,166,14,2,55,1,157,1,11603087.157138325,354,4
1183,49,37911.40774482028,1027,1,30,48,482,2,1,48,1,288,1,876177.0972204311,55,0
1184,299,41301.63899873856,2162,1,31,56,506,60,0,60,0,66,1,52687340.35287854,200,3
1185,6,18593.752946585475,1958,1,7,84,223,70,0,26,1,284,1,27601945.560848404,266,1
1186,16,12380.684710548212,2012,0,0,610,529,66,1,61,2,122,1,28061495.240699433,106,1
1187,156,79783.48964625176,799,1,22,483,114,60,1,72,2,47,1,28382427.80061565,343,1
1188,108,4158.51576120024,1939,1,7,284,305,61,0,43,0,45,1,38188222.251814246,300,2
1189,172,112795.33644214814,627,0,42,176,278,86,2,80,2,49,1,11516155.805279903,211,4
1190,77,11766.848914722626,1420,0,4,244,56,26,2,31,0,99,1,36156890.14097088,311,2
1191,397,80056.08120031904,1296,0,24,44,147,84,2,18,3,167,1,6845165.9906820385,118,0
1192,224,58608.17388696585,960,1,27,472,221,87,0,75,2,116,1,22042293.991904795,334,1
1193,338,9553.809335035645,521,1,37,180,84,47,2,33,0,233,1,20267374.472426165,260,4
1194,460,67987.34254357718,1345,1,34,313,23,2,0,63,2,47,1,24996525.31636731,359,1
1195,201,78602.25957862686,1493,1,39,404,429,66,2,24,3,68,1,1128440.868492015,253,0
1196,29,105415.17251536356,483,0,34,298,229,16,2,51,1,66,1,35680086.02241468,144,2
1197,449,159236.86046842602,1007,1,22,338,146,80,2,25,3,39,1,1171712.674323414,21,0
1198,92,6644.146894954498,902,0,33,572,44,73,0,48,0,121,1,2889518.0629869415,99,0
1199,182,4746.1019999675,704,1,30,34,90,29,0,21,3,90,1,4659358.185902924,354,0
1200,345,41257.21667140908,113,1,38,3,521,77,0,56,2,181,1,6063132.790132309,172,0
1201,330,64037.79380464677,363,0,33,599,530,23,1,49,0,172,1,29937537.40319624,345,1
1202,95,295.7924802319931,1976,1,28,233,483,89,2,20,3,173,1,7114994.392815291,82,0
1203,441,42801.90214445702,897,1,23,8,122,93,0,71,2,161,1,20930100.01478305,297,4
1204,275,82353.9270412714,1890,1,23,12,135,61,0,57,0,107,1,50394671.350186035,277,3
1205,22,85635.12167356277,352,1,40,231,233,26,0,40,1,111,1,29537079.329157986,268,1
1206,75,4406.876954905984,1029,0,30,601,242,13,0,35,0,225,1,48475745.122053444,146,3
1207,111,35456.06456151793,45,1,37,77,585,14,0,19,3,36,1,4375260.944570785,277,0
1208,385,1830.3819697959623,1738,0,34,64,303,52,1,76,2,91,1,14048991.085140582,88,4
1209,134,12758.27449284882,26,1,10,359,298,37,2,49,1,44,1,20215223.416115027,152,4
1210,201,11318.587248034206,1488,0,37,278,340,70,1,58,2,40,1,10580538.713244352,193,4
1211,300,3585.063899310547,1523,1,40,458,339,8,1,26,1,159,1,23617682.406716414,108,1
1212,333,18682.59760124444,1901,1,25,340,447,55,1,58,1,77,1,10156544.80933185,119,0
1213,263,39716.569591754735,965,1,22,453,134,15,0,31,0,212,1,46487878.687139295,132,3
1214,357,10262.547375610586,2085,1,32,79,261,54,0,55,1,111,1,14899848.170413192,60,4
1215,311,98610.47964716544,1,0,20,348,162,76,1,28,3,84,1,1250579.030112901,358,0
1216,165,82141.91138810797,1314,1,40,617,404,30,2,37,1,44,1,37828127.93214022,181,2
1217,399,103817.98792819897,1744,1,8,322,479,65,1,57,1,143,1,37168155.345172256,222,2
1218,96,70095.38389503084,1694,1,32,341,79,99,0,31,0,163,1,29568602.60706204,316,1
1219,114,72239.7707870268,1693,1,27,381,163,99,2,47,1,52,1,9643293.112387193,333,0
1220,262,2325.0851605106586,81,1,21,71,517,53,2,36,1,280,1,8294616.389955677,290,0
1221,441,42987.668240562125,1776,1,1,648,299,65,1,30,0,111,1,24870315.8826924,87,1
1222,40,44966.48100342093,1541,0,28,198,518,51,1,23,3,196,1,2747411.281291531,326,0
1223,72,56423.403061034,729,1,14,509,55,18,2,48,1,83,1,32189648.781426698,203,2
1224,61,23843.664358251666,1669,1,22,23,363,25,0,45,0,263,1,29928347.960560005,219,1
1225,83,66628.42316663435,571,0,36,131,11,32,2,39,0,247,1,27019094.498789623,214,1
1226,124,15898.125356364564,1224,1,21,501,311,51,1,54,2,55,1,20007084.479105216,49,4
1227,465,85400.8948567346,1022,1,38,326,514,13,2,67,0,103,1,46654684.51929582,235,3
1228,299,63583.47454786797,433,1,28,206,460,33,1,73,2,152,1,27510167.456544712,240,1
1229,237,83377.65976654632,1024,1,42,102,196,13,1,29,0,153,1,33117588.617588934,319,2
1230,256,102965.8869221516,1162,1,6,304,217,70,1,59,2,89,1,29630679.8123811,164,1
1231,333,31153.156400648448,2006,1,29,611,85,56,0,24,3,201,1,5015536.329601166,186,0
1232,287,4889.464965439913,961,1,19,350,464,89,1,63,2,166,1,23109587.65437353,171,1
1233,23,14232.288081508945,1828,1,20,362,240,69,2,25,3,129,1,2753188.6102062957,277,0
1234,435,10591.676437188118,1447,0,2,111,12,43,1,28,3,66,1,6768858.720183657,328,0
1235,406,82555.84671095086,1301,1,10,12,528,94,0,25,3,263,1,1066673.8553294514,134,0
1236,310,92974.90166641148,851,1,40,242,377,42,1,25,3,59,1,512127.8275510686,323,0
1237,118,61134.188954656005,233,1,39,13,157,10,1,49,0,118,1,40289774.11208473,240,2
1238,456,3811.2139293515474,1071,1,36,398,326,60,2,63,0,91,1,4069333.930225141,271,0
1239,475,1311.4484187197224,460,0,37,119,489,7,2,32,0,132,1,50010731.00848127,280,3
1240,164,81287.7911853638,1558,1,20,386,0,30,1,43,1,251,1,31832927.801454585,317,2
1241,432,29602.413337510126,1118,1,40,68,445,43,2,38,1,24,1,20340114.533124827,209,4
1242,88,112579.28239559113,1770,1,39,360,474,30,2,37,0,46,1,46282453.93149883,49,3
1243,39,7171.1572328179145,696,1,30,340,202,93,0,24,3,251,1,5762130.076271059,302,0
1244,139,157859.76832121203,1077,0,40,433,266,57,2,23,3,145,1,25259956.005272806,38,1
1245,404,57315.88800101724,425,1,13,600,96,11,0,35,0,161,1,53517724.755822316,148,3
1246,356,61883.31092916683,1630,1,19,631,469,58,2,68,0,147,1,50251013.607708134,188,3
1247,310,37761.987189257474,1581,1,2,670,304,32,2,32,0,116,1,37184401.65936881,232,2
1248,90,13572.010761657086,1679,1,25,305,444,41,2,49,1,179,1,13482929.173552226,42,4
1249,131,90693.20939903345,72,1,40,424,260,1,1,29,1,75,1,29257790.066251557,177,1
1250,67,56639.45710759103,1038,1,28,648,521,78,0,19,3,48,1,4633224.49671801,57,0
1251,491,5644.644530041129,740,1,16,516,87,95,2,33,0,27,1,46781204.14512723,37,3
1252,5,123646.49949072281,1340,1,11,43,455,8,0,27,3,121,1,3466979.5363265793,180,0
1253,102,55811.5864619052,1417,1,27,120,473,57,2,54,1,81,1,4774788.442139552,207,0
1254,306,86622.50885829538,321,1,38,17,312,15,1,18,3,189,1,5742394.100313906,151,0
1255,142,94969.86800284463,2064,0,35,480,490,8,0,54,0,139,1,4911117.894920197,67,0
1256,155,21002.654605861542,2055,1,39,75,325,73,1,76,2,47,1,12524745.602131486,104,4
1257,168,4808.697097568124,2168,1,39,248,519,98,2,19,3,145,1,4315510.1804254595,24,0
1258,368,14030.368411829477,952,1,4,623,137,99,2,56,1,293,1,12463831.617399292,121,4
1259,216,7037.890250829466,1568,0,27,451,448,66,2,63,0,146,1,49325400.212719634,61,3
1260,399,73475.51916546516,99,0,24,271,216,13,0,63,2,137,1,7918004.337948164,7,0
1261,73,15029.870776742846,1042,1,37,126,500,89,1,20,3,172,1,5083933.700108862,358,0
1262,134,132397.697974631,1953,0,2,363,199,59,2,25,3,104,1,643377.8837690662,136,0
1263,54,3990.922435366278,672,0,22,184,424,93,1,49,1,161,1,16407963.661284419,77,4
1264,362,78800.14085491275,41,1,9,362,507,74,0,27,3,41,1,2955821.636438281,304,0
1265,256,1733.4605283498133,468,1,15,10,162,75,2,67,2,105,1,11341982.909406563,235,4
1266,88,22349.458802623598,1058,1,3,120,208,7,2,61,2,93,1,28591148.347918894,63,1
1267,292,13753.738464368602,176,1,39,488,453,46,0,39,0,85,1,3382723.591817951,236,0
1268,142,67983.3041501836,389,1,28,206,23,39,1,45,1,155,1,11727125.245717756,22,4
1269,204,7944.509567690284,2213,1,0,549,44,25,2,19,3,174,1,4344745.791175349,216,0
1270,176,72938.41284411776,231,1,9,71,448,3,2,68,2,68,1,24822778.934709158,150,1
1271,172,114875.10903984669,218,1,22,581,478,85,2,63,0,80,1,53839898.08436452,256,3
1272,380,44300.146093478674,850,1,2,600,194,77,0,19,3,185,1,2412326.204235119,244,0
1273,65,42644.404802107034,1507,1,10,364,77,13,0,19,3,40,1,7519562.512927141,315,0
1274,363,2468.4481259830777,1910,1,40,308,309,7,1,19,3,280,1,3745997.38109607,33,0
1275,252,17089.451407473432,889,1,27,601,364,11,2,56,2,109,1,7256480.790197708,316,0
1276,57,69899.52181544177,489,1,2,256,340,49,2,34,0,106,1,21633034.21542592,196,1
1277,336,35032.03325519105,170,1,12,455,512,33,0,36,1,283,1,33741617.68842275,139,2
1278,351,39726.6655752387,1164,1,29,142,181,38,2,60,2,255,1,10841138.898721805,158,4
1279,449,20683.621527767977,1286,1,7,670,215,14,2,45,1,87,1,23927564.371057406,19,1
1280,340,36681.716956472315,447,1,14,438,131,0,0,25,3,34,1,3230147.8248407473,299,0
1281,116,140082.76060263158,416,1,5,554,233,57,1,53,2,109,1,9510802.287543204,353,0
1282,270,29988.07990659791,969,0,23,58,10,4,2,34,0,92,1,52836736.650251634,95,3
1283,27,21945.61946326466,221,1,20,598,70,57,1,20,3,103,1,5353568.232144305,343,0
1284,88,16701.765641688853,1320,1,42,78,270,58,1,25,3,97,1,3360971.366843562,52,0
1285,361,74040.89424056766,845,0,39,299,429,81,2,76,2,216,1,27718461.48963277,254,1
1286,435,99406.04314570257,912,0,15,390,223,66,2,35,1,125,1,30380104.062479034,69,1
1287,261,91672.51979697892,1985,1,20,506,332,33,1,80,2,151,1,18774342.07516463,71,4
1288,70,130489.55709616002,2173,1,22,494,5,13,1,70,2,78,1,28548496.92640049,66,1
1289,240,34424.255049455845,528,1,30,221,348,56,1,45,0,114,1,19890142.03610566,330,4
1290,117,18097.030559173978,1762,1,12,425,405,95,0,62,0,91,1,48012977.19857876,172,3
1291,59,31647.859591363147,510,1,3,486,521,40,0,29,1,66,1,15545939.658377899,133,4
1292,249,8166.621204337698,1925,1,9,160,340,94,0,77,2,106,1,25062479.92364259,294,1
1293,263,16148.505746767109,752,0,19,291,493,84,0,48,1,50,1,25094119.523605336,18,1
1294,454,5594.164612621261,223,1,16,171,562,62,2,48,1,179,1,18829246.086864688,61,4
1295,252,17127.81614471253,1036,1,33,532,307,68,0,48,0,146,1,49062861.32626407,342,3
1296,392,29073.383802949917,753,1,36,478,534,20,1,68,0,150,1,45393520.75901615,358,3
1297,160,11548.775671468804,1907,1,12,504,341,36,0,35,0,95,1,3621222.5861449544,57,0
1298,14,156626.0391394705,404,1,21,227,519,12,1,61,0,31,1,45035636.55845718,130,3
1299,456,21519.56896024098,772,1,34,314,191,42,0,25,3,160,1,4148316.6080733133,201,0
1300,215,24237.40771412663,1046,1,41,309,264,38,2,28,3,295,1,6272163.529592054,125,0
1301,214,9576.020498700389,1911,1,38,612,448,48,1,23,3,217,1,1832460.7416826258,156,0
1302,454,133451.71865035783,731,0,38,93,147,51,1,21,3,148,1,419457.9207974419,189,0
1303,66,76562.87091486424,1941,1,24,190,107,27,2,72,2,160,1,9532283.094380654,280,0
1304,211,23282.327676542744,843,1,4,266,497,23,1,69,2,148,1,22812462.342468496,295,1
1305,261,2524.9856334933347,2041,0,21,507,5,43,2,55,2,41,1,7523362.366844233,182,0
1306,190,19526.62182050462,827,1,29,349,226,30,2,57,2,17,1,15821390.293347668,116,4
1307,130,26680.63571724821,224,0,15,399,275,60,1,28,1,149,1,3340149.718338669,294,0
1308,236,55361.30559852,643,1,4,612,500,32,2,68,2,174,1,30292707.422385868,274,1
1309,14,15054.101137104382,449,1,37,327,562,92,1,24,3,47,1,4587587.475693319,214,0
1310,346,6288.768276318634,1724,1,37,258,384,62,0,58,0,243,1,42329054.89693835,337,2
1311,171,10444.275078322109,1734,1,4,360,148,28,2,20,3,140,1,4352423.04704866,169,0
1312,23,165910.30555133248,559,0,13,181,559,40,2,53,1,243,1,21803329.709343042,240,1
1313,245,31151.13720395165,573,1,11,482,567,33,0,56,1,116,1,34410973.588124774,342,2
1314,367,10932.92067894642,972,1,40,157,585,51,1,41,0,146,1,27111725.631523687,284,1
1315,29,77863.23358760001,637,1,17,280,205,92,0,60,1,65,1,30371224.811999295,230,1
1316,416,47779.222002055925,1145,1,31,406,20,59,1,51,2,175,1,23941212.825943295,282,1
1317,225,23308.577233601074,941,1,9,207,22,88,0,56,0,64,1,36932409.306234166,12,2
1318,1,2791.5195974702383,734,1,12,456,572,67,1,33,0,61,1,24899861.685598783,160,1
1319,387,75664.3283847906,1607,1,7,647,353,25,0,35,1,235,1,24938403.061043594,292,1
1320,40,68098.3983619009,674,1,35,43,560,18,1,28,3,164,1,6344864.816271152,349,0
1321,109,74333.6777616029,2113,1,15,671,433,77,2,66,2,33,1,25975142.796097327,309,1
1322,175,22912.81468102932,1774,1,39,664,296,6,1,58,0,102,1,28581144.65087185,299,1
1323,215,100185.4530706653,549,1,34,308,433,66,0,40,1,132,1,26773461.084863175,131,1
1324,195,113637.34146471154,1044,1,34,223,210,21,2,65,0,23,1,45560171.49509443,9,3
1325,58,89277.7525145804,1542,1,35,131,257,7,2,42,0,148,1,28322677.036470316,298,1
1326,391,14761.317616069155,302,1,20,531,100,12,1,29,0,51,1,41180607.211525954,343,2
1327,333,52067.99578604785,1170,0,33,360,12,44,2,54,2,137,1,6963116.558190208,32,0
1328,99,33873.0143512309,1159,0,15,368,140,64,1,59,0,99,1,50295836.37432202,193,3
1329,378,56025.62131176544,258,1,21,296,583,23,1,56,0,143,1,473857.8702431914,323,0
1330,362,7403.364852949305,1178,1,16,648,548,72,0,67,0,164,1,22076492.677158646,229,1
1331,229,7944.509567690284,588,1,32,15,175,71,1,50,1,165,1,38313346.01294143,53,2
1332,369,102467.14533804331,2147,0,3,644,300,13,0,64,2,86,1,24303439.716693237,329,1
1333,272,148920.78454450195,616,1,16,482,493,53,2,31,0,28,1,55331573.390941374,240,3
1334,199,78876.87032939095,2014,0,2,465,4,4,0,52,1,151,1,25013702.207033362,273,1
1335,140,5408.398516516152,1934,1,29,82,278,47,0,60,1,166,1,26144275.06942758,6,1
1336,175,90319.65801012646,1580,1,39,426,525,67,0,25,3,243,1,3915245.9764850107,127,0
1337,128,30074.905364560083,1490,1,33,63,66,33,1,23,3,15,1,6642377.868371804,354,0
1338,288,9578.039695397183,881,1,14,337,397,14,2,77,2,282,1,19809918.589631498,203,4
1339,443,53826.716108956025,869,1,42,607,220,12,1,33,1,77,1,20283737.10868141,177,4
1340,489,69414.91460821102,194,1,4,332,493,99,2,20,3,91,1,1320178.3952270243,208,0
1341,364,84496.29473657056,361,0,27,179,208,48,2,32,0,45,1,40494811.12752957,329,2
1342,336,7033.851857435874,1863,1,8,534,116,23,2,63,2,76,1,16772555.767227652,268,4
1343,394,13283.265634015443,2066,1,12,621,324,55,1,55,2,173,1,24402856.302850682,303,1
1344,296,4933.887292769396,653,0,24,550,162,63,1,21,3,122,1,1048178.6479982906,211,0
1345,244,32655.4387430637,1291,0,17,247,585,33,0,78,2,112,1,20862633.22074485,96,4
1346,413,57889.33986290694,1344,0,5,477,424,70,1,53,0,109,1,24691916.61868678,350,1
1347,429,14755.26002597877,100,1,26,38,34,56,0,22,3,258,1,7136048.685437557,343,0
1348,11,62596.08736313537,2202,1,3,249,498,17,0,53,2,41,1,15384988.703175263,216,4
1349,432,27573.12065723146,1249,1,15,213,349,97,1,33,1,82,1,38714618.34139049,61,2
1350,339,58482.98369176458,743,1,31,134,507,74,1,66,2,72,1,17752336.467544533,157,4
1351,25,30018.367857049834,1718,0,0,363,525,70,2,65,0,205,1,28922898.859292958,307,1
1352,410,43484.390627973626,1833,1,11,510,329,63,1,32,1,217,1,24809983.508253634,275,1
1353,462,34642.32829270968,519,1,16,219,90,90,0,30,0,118,1,23404192.655007016,181,1
1354,297,148963.18767513463,764,1,30,527,351,64,0,55,1,120,1,38105478.49406854,195,2
1355,266,43336.98926910761,1242,1,8,515,91,51,0,45,1,17,1,14492565.86893199,302,4
1356,488,19241.915086256573,1531,1,24,411,57,41,1,27,3,203,1,2513216.2031359286,246,0
1357,241,18664.424830973287,776,1,4,180,391,2,0,72,2,86,1,24762795.526446454,126,1
1358,137,53533.9325879208,1236,0,36,546,391,73,1,57,2,233,1,16141741.24297045,259,4
1359,293,15892.06776627418,852,0,13,320,289,60,2,51,0,201,1,42965840.62020813,112,2
1360,241,980.300160445396,261,1,24,113,325,97,2,69,0,146,1,38845480.657412864,277,2
1361,318,9103.528471650432,1917,0,39,336,108,37,2,26,3,251,1,6379916.5299553685,118,0
1362,305,119775.6994229674,695,1,12,538,508,68,0,28,3,132,1,1508193.6160840634,81,0
1363,81,45632.81591336317,1406,1,4,203,380,62,2,18,3,129,1,2053860.3933827095,242,0
1364,219,13226.728126505186,1482,1,21,83,354,14,0,55,2,67,1,29203118.69866888,334,1
1365,453,22815.89323958317,2204,1,17,509,32,55,2,62,0,49,1,42220681.51226203,310,2
1366,120,124161.39464840546,331,0,13,644,554,54,1,61,2,37,1,28337721.356060445,269,1
1367,215,34660.501062980824,34,1,37,538,452,25,1,60,1,199,1,8862694.550561262,174,0
1368,289,69758.17804666613,1578,1,35,168,337,30,1,22,3,123,1,7443371.564487443,194,0
1369,474,59395.660598715775,282,1,22,438,358,54,1,37,1,56,1,4723567.962297904,289,0
1370,361,5985.888771799425,1461,1,14,172,301,46,0,18,3,243,1,4157971.338944295,160,0
1371,319,42448.542722517945,398,1,12,575,584,7,0,21,3,74,1,733682.5753293973,295,0
1372,248,4291.782743188683,2029,1,6,283,191,17,0,72,2,171,1,27711753.584248517,97,1
1373,338,35583.273953416,595,1,31,585,19,91,2,28,3,71,1,5797491.982111772,178,0
1374,151,18315.10380242781,1389,0,21,13,198,19,1,41,1,134,1,33579348.41655501,158,2
1375,15,14369.593456890985,1746,1,3,379,238,59,1,28,3,31,1,641477.9568105199,110,0
1376,286,29826.544170854333,149,1,0,552,354,96,0,53,1,68,1,27495510.8771502,255,1
1377,356,76322.58650794566,1356,0,26,578,540,60,2,21,3,88,1,3268534.10420731,86,0
1378,199,30236.441100303655,2170,0,8,153,124,47,1,71,2,107,1,22017323.52330675,328,1
1379,161,78743.60334740249,2107,0,17,209,446,64,2,26,3,30,1,6435751.118124915,281,0
1380,121,20511.98980854043,2013,1,39,527,511,59,1,63,0,49,1,39444810.677785575,175,2
1381,52,27952.72963622886,590,1,14,202,543,83,1,64,0,63,1,53699342.2634516,138,3
1382,173,92912.30656881083,1183,1,11,73,148,75,1,52,1,180,1,21795923.871606667,132,1
1383,91,66341.69723568951,1621,0,22,510,259,58,1,20,3,175,1,1331500.4089391828,295,0
1384,305,153126.77126392527,106,1,33,445,299,84,2,53,1,38,1,18239997.311578143,103,4
1385,125,1382.1203031075413,422,1,4,665,520,63,2,59,0,47,1,49260686.37407034,286,3
1386,281,9779.959365076651,1280,0,22,30,252,33,2,73,2,160,1,25827879.069800146,283,1
1387,490,48584.88148407701,1854,0,3,667,125,63,2,42,0,248,1,30484018.43490569,56,1
1388,469,1753.6524953177534,1094,1,35,572,375,24,0,55,1,29,1,4949581.722325887,357,0
1389,464,34765.49929121415,706,1,26,252,249,43,1,26,3,292,1,4911079.120900637,88,0
1390,474,133338.64363533733,180,1,4,197,525,13,0,22,3,204,1,4819262.2425773805,1,0
1391,10,6609.820551108991,2163,1,18,315,405,94,2,25,3,283,1,3397574.0413102675,10,0
1392,356,22789.643682524842,942,0,42,366,488,67,2,48,1,140,1,22171140.05890994,73,1
1393,14,50725.229982679375,1869,1,18,186,165,56,0,62,2,88,1,5982056.315227777,346,0
1394,110,112137.07831899308,644,1,33,85,148,65,0,49,0,108,1,57457436.56147735,347,3
1395,55,121124.52281642624,68,0,5,304,459,31,1,32,1,222,1,10036384.122708635,317,0
1396,387,5973.773591618662,808,1,34,674,143,82,1,55,0,98,1,678623.4675510939,153,0
1397,229,3635.543816730414,2007,1,36,408,553,20,0,49,0,94,1,45940971.14121466,208,3
1398,447,32348.520845150902,413,1,19,524,523,58,0,49,1,38,1,1438943.2171460006,132,0
1399,200,11613.389965766233,1634,0,15,37,231,41,2,75,2,195,1,24805291.85188661,109,1
1400,224,41432.88678403022,125,1,30,6,335,72,2,52,2,215,1,18772946.210460395,209,4
1401,129,10539.177323071459,1843,1,11,211,132,2,1,29,0,76,1,5179899.398525272,217,0
1402,242,20693.717511251954,1412,0,6,485,539,22,2,32,1,75,1,10762388.864991006,21,4
1403,419,60803.04069638168,1699,1,10,192,303,6,0,27,3,122,1,5309404.623862973,156,0
1404,121,15900.144553061356,185,1,31,339,527,94,2,67,2,73,1,17594487.433906876,239,4
1405,137,3948.519304733588,1563,1,26,659,548,34,1,21,3,78,1,5020111.663909505,223,0
1406,373,148155.50899641676,833,0,38,651,356,65,0,26,3,116,1,1717146.8075046854,350,0
1407,57,13390.283058945557,1505,1,26,199,362,25,0,34,1,150,1,32905417.182544645,152,2
1408,229,13786.045611517317,918,0,20,37,560,47,0,24,3,56,1,3881047.291231164,250,0
1409,6,28003.209553648736,2011,1,39,201,502,57,1,55,0,47,1,55348905.37768567,143,3
1410,27,80680.0129796286,1069,1,8,21,533,5,0,22,3,56,1,7231432.773560535,165,0
1411,422,95036.50149383883,1889,1,27,447,103,67,0,20,3,149,1,33508042.994580142,215,2
1412,237,7831.434552669774,642,1,16,46,449,50,0,57,0,182,1,1011071.9112772761,350,0
1413,441,32598.901235553447,1312,1,42,361,586,18,0,31,1,15,1,21435403.03771746,164,1
1414,79,63926.73798632306,865,0,27,65,485,7,1,23,3,93,1,3609551.6062567392,105,0
1415,249,33743.785762636035,471,1,17,551,0,83,0,26,3,84,1,2281618.9842909896,179,0
1416,236,42921.03474956791,1548,1,37,38,361,19,1,47,1,194,1,18462870.376021594,300,4
1417,138,48996.797610223126,1202,1,32,417,90,25,2,26,3,158,1,6185852.562046627,139,0
1418,130,4935.9064894662,621,1,16,547,239,53,1,68,0,129,1,53427148.64612505,271,3
1419,33,14555.359552996095,2053,0,29,303,207,86,1,74,2,176,1,6963698.168483641,3,0
1420,15,63751.06787370192,487,1,22,348,130,56,0,80,2,229,1,27423468.74880366,21,1
1421,376,36954.308510539595,872,0,2,391,138,25,2,78,2,122,1,29185398.971728954,161,1
1422,292,52982.691889695845,77,1,28,584,557,77,0,64,2,52,1,29553248.09531542,205,1
1423,204,44802.92607098055,1697,0,33,300,278,49,2,71,2,217,1,21521597.6832042,42,1
1424,405,2638.0606485138264,1489,1,34,161,137,53,1,31,1,129,1,26304024.030023787,149,1
1425,103,25008.740852302206,1377,1,8,246,63,38,2,28,3,41,1,7637823.272591809,34,0
